1,-1.55737,1.68237
1,-4.02173,4.26831
0,3.27734,-3.00415
1,-4.6582,4.95679
0,4.89771,-4.99365
0,4.62964,-4.67114
0,4.95337,-4.98682
0,4.63281,-4.78174
0,4.47192,-4.75122
0,4.56348,-4.81665
0,4.2063,-4.46216
0,4.40039,-4.36597
1,-4.1687,4.67285
0,3.46265,-3.27539
0,3.43774,-3.12793
1,0.0905762,0.169922
0,4.83081,-4.82715
0,4.11157,-4.39966
0,4.35864,-4.60083
1,-4.41406,4.8457
0,4.50879,-4.67578
0,4.37695,-4.53735
0,4.53467,-4.54126
0,4.94678,-5.00171
1,-3.68408,4.17261
0,4.36353,-4.46777
0,2.30933,-2.36816
0,4.5708,-4.7627
0,4.21606,-4.2793
1,-4.08862,4.11475
1,-3.98926,4.36182
1,-4.42603,4.90918
1,-1.33521,1.84033
0,2.96875,-2.42041
0,4.47266,-4.47754
1,-4.20874,4.55298
1,-3.85791,3.92554
0,4.86328,-4.92944
1,-2.96948,3.43237
1,-3.37134,3.26294
0,4.14209,-4.42993
0,3.65503,-3.67822
0,4.10693,-4.34619
0,4.81934,-5.06152
0,4.61426,-4.65112
1,-2.34058,1.96851
0,4.74927,-4.92139
1,-1.46191,1.74341
0,4.82593,-4.89526
1,-4.54004,4.8623
0,3.61987,-3.99854
0,4.70679,-4.82886
1,-4.25244,4.55884
0,3.19873,-3.57764
1,-4.46021,4.49438
1,-4.32617,4.39795
0,4.38379,-4.57764
1,-4.63354,4.89429
1,-4.43237,4.80786
0,4.91284,-4.98975
0,4.55371,-4.76758
1,-4.67627,4.86792
0,4.67188,-4.67969
0,4.51367,-4.68188
1,-4.63184,4.98853
1,-4.61597,4.83838
1,-3.96313,4.24316
1,-3.86646,4.45728
1,-4.69678,4.95801
0,4.72461,-4.88428
1,-4.73682,4.94629
0,4.40649,-4.23315
1,-3.71851,3.91504
1,-0.0090332,0.462891
0,4.21313,-4.31543
0,4.68921,-4.77319
1,-4.19336,4.4314
1,-1.85938,1.75806
0,2.46973,-2.57178
0,4.89502,-4.93384
1,-4.41821,4.83398
0,4.74121,-4.75806
1,-1.71338,1.93994
0,1.40991,-1.08496
1,-0.233643,-0.162354
0,4.13672,-4.11646
1,-4.81885,4.97534
0,0.446045,-0.00708008
0,4.4375,-4.6355
1,-4.14722,4.61377
0,1.22192,-0.83667
1,-2.38623,2.41992
0,4.1936,-4.4082
0,4.96411,-4.97412
1,-3.42456,4.15625
0,4.48291,-4.47949
0,4.70239,-4.74072
0,2.10718,-2.17017
0,2.52222,-2.2356
0,4.64111,-4.69214
0,4.5874,-4.71387
1,-3.06958,3.52612
0,4.61621,-4.75879
0,4.8335,-4.97339
0,4.67114,-4.67896
0,3.95532,-4.18457
0,4.104,-4.21021
1,-4.68701,5.00342
0,3.87329,-3.98657
0,4.51685,-4.698
1,-4.18823,4.66064
0,4.64258,-4.78687
0,4.60449,-4.76172
1,-2.21582,2.71436
0,3.90649,-4.12793
0,1.02734,-1.01343
0,4.46094,-4.52075
1,-4.72144,5.00195
0,4.23608,-4.55347
1,-3.15479,3.95703
1,-4.24316,4.43457
1,-2.48999,2.71289
0,4.35327,-4.58936
0,1.28857,-1.12622
0,3.47607,-3.78247
1,-3.8186,3.91089
1,-0.996582,1.03882
0,4.54175,-4.78784
0,4.00317,-4.27368
1,-4.06055,4.44971
1,-4.32593,4.65405
0,4.58911,-4.57153
0,4.72388,-4.84961
1,-4.59839,4.86914
0,4.45312,-4.5874
0,4.57275,-4.76001
0,0.496338,-0.548584
0,4.42188,-4.67041
1,-3.63916,3.98145
0,4.4856,-4.59375
1,-4.47144,4.69995
0,4.9519,-5.01147
1,-4.59375,4.8916
0,3.76953,-3.51709
1,-4.61963,4.92969
0,4.70068,-4.84546
0,4.72119,-4.8623
1,-1.99902,2.90576
1,-1.25806,1.58276
1,-4.24976,4.78711
0,4.35864,-4.54028
1,-3.2915,3.70996
0,4.60229,-4.82104
0,4.55273,-4.42969
1,-2.06274,2.49902
0,4.49072,-4.47168
0,4.46094,-4.73535
0,4.7644,-4.83472
0,4.28271,-4.41504
1,-4.34717,4.5061
0,4.30615,-4.54858
1,-4.65527,4.95874
1,-2.57422,3.09229
1,-4.69458,4.76074
0,4.5918,-4.73145
1,-4.46265,4.57617
0,4.42847,-4.64014
0,4.80273,-4.82837
1,-4.80542,4.96289
1,-3.92285,4.06592
0,4.67188,-4.75659
0,4.68506,-4.82495
1,-3.98169,4.4502
0,4.80518,-4.86646
1,-4.42651,4.7876
0,4.95972,-5.00977
0,4.79175,-4.92456
1,-1.59497,2.32959
1,-4.39014,4.53589
0,3.06616,-3.02954
0,4.77295,-4.96484
0,2.38745,-2.66504
1,-4.29565,4.53101
0,4.15283,-4.31177
1,-3.37158,3.86987
1,-4.12964,4.29199
0,4.82251,-4.90479
0,4.77832,-4.96069
0,4.80811,-4.7998
0,4.71094,-4.88013
1,-4.479,4.57617
0,1.14526,-0.14917
1,-4.59521,4.80176
0,4.68994,-4.83569
0,4.46289,-4.44995
1,-4.20239,4.36328
0,4.39966,-4.59863
0,4.86182,-4.95093
0,3.07788,-3.32593
1,-3.60962,4.15234
0,4.57788,-4.55249
0,4.44312,-4.63599
0,3.94946,-4.27417
1,-4.52271,4.56689
0,4.80591,-4.88428
1,-3.10376,4.00806
1,-3.80762,4.02319
